sl,Year,artist,album,song,text
331,1982,Michael Jackson,Thriller,Beat It,"Don't wanna see no blood, don't be a macho man"
332,1982,Michael Jackson,Thriller,Beat It,"You wanna be tough, better do what you can"
333,1982,Michael Jackson,Thriller,Beat It,"So beat it, but you wanna be bad"
334,1982,Michael Jackson,Thriller,Beat It,[]
335,1982,Michael Jackson,Thriller,Beat It,"Just beat it, beat it, beat it, beat it"
336,1982,Michael Jackson,Thriller,Beat It,No one wants to be defeated
337,1982,Michael Jackson,Thriller,Beat It,Showin' how funky strong is your fight
338,1982,Michael Jackson,Thriller,Beat It,It doesn't matter who's wrong or right
339,1982,Michael Jackson,Thriller,Beat It,"Just beat it, beat it [4x]"
340,1982,Michael Jackson,Thriller,Beat It,"They're out to get you, better leave while you can"
341,1982,Michael Jackson,Thriller,Beat It,"Don't wanna be a boy, you wanna be a man"
342,1982,Michael Jackson,Thriller,Beat It,"You wanna stay alive, better do what you can"
343,1982,Michael Jackson,Thriller,Beat It,"So beat it, just beat it"
344,1982,Michael Jackson,Thriller,Beat It,You have to show them that you're really not scared
345,1982,Michael Jackson,Thriller,Beat It,"You're playin' with your life, this ain't no truth or dare"
346,1982,Michael Jackson,Thriller,Beat It,"They'll kick you, then they beat you, then they'll tell you it's fair"
347,1982,Michael Jackson,Thriller,Beat It,"So beat it, but you wanna be bad"
348,1982,Michael Jackson,Thriller,Beat It,[ 2x]
349,1982,Michael Jackson,Thriller,Beat It,"Just beat it, beat it, beat it, beat it"
350,1982,Michael Jackson,Thriller,Beat It,No one wants to be defeated
351,1982,Michael Jackson,Thriller,Beat It,Showin' how funky strong is your fight
352,1982,Michael Jackson,Thriller,Beat It,It doesn't matter who's wrong or right
353,1982,Michael Jackson,Thriller,Beat It,"Just beat it, beat it, beat it, beat it, beat it"
354,1982,Michael Jackson,Thriller,Beat It,"Beat it, beat it, beat it, beat it"
355,1982,Michael Jackson,Thriller,Beat It,No one wants to be defeated
356,1982,Michael Jackson,Thriller,Beat It,Showin' how funky strong is your fight
357,1982,Michael Jackson,Thriller,Beat It,It doesn't matter who's wrong or right
358,1982,Michael Jackson,Thriller,Beat It,[ 3x]
359,1982,Michael Jackson,Thriller,Beat It,"Just beat it, beat it, beat it, beat it"
360,1982,Michael Jackson,Thriller,Beat It,No one wants to be defeated
361,1982,Michael Jackson,Thriller,Beat It,Showin' how funky strong is your fight
362,1982,Michael Jackson,Thriller,Beat It,It doesn't matter who's wrong or right
363,1982,Michael Jackson,Thriller,Beat It,"Just beat it, beat it"
364,1982,Michael Jackson,Thriller,Beat It,"Beat it, beat it, beat it"
365,1982,Michael Jackson,Thriller,Billie Jean,She was more like a beauty queen
366,1982,Michael Jackson,Thriller,Billie Jean,From a movie scene
367,1982,Michael Jackson,Thriller,Billie Jean,"I said, ""Don't mind, but what do you mean"
368,1982,Michael Jackson,Thriller,Billie Jean,I am the one
369,1982,Michael Jackson,Thriller,Billie Jean,"Who will dance on the floor in the round?"""
370,1982,Michael Jackson,Thriller,Billie Jean,She said I am the one
371,1982,Michael Jackson,Thriller,Billie Jean,Who will dance on the floor in the round
372,1982,Michael Jackson,Thriller,Billie Jean,She told me her name was Billie Jean
373,1982,Michael Jackson,Thriller,Billie Jean,As she caused a scene
374,1982,Michael Jackson,Thriller,Billie Jean,Then every head turned with eyes that dreamed of being the one
375,1982,Michael Jackson,Thriller,Billie Jean,Who will dance on the floor in the round
376,1982,Michael Jackson,Thriller,Billie Jean,"People always told me, ""Be careful of what you do."
377,1982,Michael Jackson,Thriller,Billie Jean,"And don't go around breaking young girls' hearts."""
378,1982,Michael Jackson,Thriller,Billie Jean,"And mother always told me, ""A-be careful of who you love,"
379,1982,Michael Jackson,Thriller,Billie Jean,And be careful of what you do
380,1982,Michael Jackson,Thriller,Billie Jean,"'Cause the lie becomes the truth."""
381,1982,Michael Jackson,Thriller,Billie Jean,Billie Jean is not my lover
382,1982,Michael Jackson,Thriller,Billie Jean,She's just a girl who claims that I am the one
383,1982,Michael Jackson,Thriller,Billie Jean,But the kid is not my son
384,1982,Michael Jackson,Thriller,Billie Jean,She says I am the one
385,1982,Michael Jackson,Thriller,Billie Jean,But the kid is not my son
386,1982,Michael Jackson,Thriller,Billie Jean,For forty days and for forty nights
387,1982,Michael Jackson,Thriller,Billie Jean,Law was on her side
388,1982,Michael Jackson,Thriller,Billie Jean,But who can stand
389,1982,Michael Jackson,Thriller,Billie Jean,When she's in demand
390,1982,Michael Jackson,Thriller,Billie Jean,Her schemes and plans
391,1982,Michael Jackson,Thriller,Billie Jean,'Cause we danced on the floor in the round
392,1982,Michael Jackson,Thriller,Billie Jean,So take my strong advice
393,1982,Michael Jackson,Thriller,Billie Jean,Just remember to always think twice
394,1982,Michael Jackson,Thriller,Billie Jean,"Do think twice, do think twice."
395,1982,Michael Jackson,Thriller,Billie Jean,"She told, ""My baby, we'd danced 'til three."""
396,1982,Michael Jackson,Thriller,Billie Jean,Then she looked at me
397,1982,Michael Jackson,Thriller,Billie Jean,Then showed a photo of a baby cry
398,1982,Michael Jackson,Thriller,Billie Jean,"His eyes looked like mine, oh, no"
399,1982,Michael Jackson,Thriller,Billie Jean,"Do a dance on the floor in the round, baby"
400,1982,Michael Jackson,Thriller,Billie Jean,"A-people always told me, ""Be careful of what you do"
401,1982,Michael Jackson,Thriller,Billie Jean,"And don't go around breaking young girls' hearts."""
402,1982,Michael Jackson,Thriller,Billie Jean,Don't break no heart.
403,1982,Michael Jackson,Thriller,Billie Jean,A-but she came and stood right by me
404,1982,Michael Jackson,Thriller,Billie Jean,And just the smell of sweet perfume
405,1982,Michael Jackson,Thriller,Billie Jean,And this happened much too soon
406,1982,Michael Jackson,Thriller,Billie Jean,And she called me to her room
407,1982,Michael Jackson,Thriller,Billie Jean,Billie Jean is not my lover
408,1982,Michael Jackson,Thriller,Billie Jean,She's just a girl who claims that I am the one
409,1982,Michael Jackson,Thriller,Billie Jean,But the kid is not my son
410,1982,Michael Jackson,Thriller,Billie Jean,"No, no, no, no, no, no, no, no."
411,1982,Michael Jackson,Thriller,Billie Jean,Billie Jean is not my lover
412,1982,Michael Jackson,Thriller,Billie Jean,She's just a girl who claims that I am the one
413,1982,Michael Jackson,Thriller,Billie Jean,But the kid is not my son
414,1982,Michael Jackson,Thriller,Billie Jean,She says I am the one
415,1982,Michael Jackson,Thriller,Billie Jean,But the kid is not my son
416,1982,Michael Jackson,Thriller,Billie Jean,She says I am the one
417,1982,Michael Jackson,Thriller,Billie Jean,But the kid is not my son
418,1982,Michael Jackson,Thriller,Billie Jean,"No, no, no"
419,1982,Michael Jackson,Thriller,Billie Jean,Billie Jean is not my lover
420,1982,Michael Jackson,Thriller,Billie Jean,She's just a girl who claims that I am the one
421,1982,Michael Jackson,Thriller,Billie Jean,"No, there's not me, baby."
422,1982,Michael Jackson,Thriller,Billie Jean,But the kid is not my son
423,1982,Michael Jackson,Thriller,Billie Jean,"No, no, no, no, no, no, no."
424,1982,Michael Jackson,Thriller,Billie Jean,"She says I am the one No, babe."
425,1982,Michael Jackson,Thriller,Billie Jean,"But the kid is not my son, no, no, no"
426,1982,Michael Jackson,Thriller,Billie Jean,She says I am the one
427,1982,Michael Jackson,Thriller,Billie Jean,You know what you did
428,1982,Michael Jackson,Thriller,Billie Jean,She says he is my son
429,1982,Michael Jackson,Thriller,Billie Jean,"Breaking my heart, babe"
430,1982,Michael Jackson,Thriller,Billie Jean,She says I am the one
431,1982,Michael Jackson,Thriller,Billie Jean,Billie Jean is not my lover
432,1982,Michael Jackson,Thriller,Billie Jean,Billie Jean is not my lover
433,1982,Michael Jackson,Thriller,Billie Jean,Billie Jean is not my lover
434,1982,Michael Jackson,Thriller,Billie Jean,She is the one
435,1982,Michael Jackson,Thriller,Billie Jean,Billie Jean is not my lover
436,1982,Michael Jackson,Thriller,Billie Jean,She is the one
437,1982,Michael Jackson,Thriller,Billie Jean,Don't call me Billie Jean
438,1982,Michael Jackson,Thriller,Billie Jean,Billie Jean is not my lover
439,1982,Michael Jackson,Thriller,Billie Jean,She is the one
440,1982,Michael Jackson,Thriller,Billie Jean,She stumbled onto the scene
441,1982,Michael Jackson,Thriller,Billie Jean,Billie Jean is not my lover
442,1982,Michael Jackson,Thriller,Billie Jean,Billie Jean is not my lover
443,1982,Michael Jackson,Thriller,Human Nature,Looking out
444,1982,Michael Jackson,Thriller,Human Nature,Across the night-time
445,1982,Michael Jackson,Thriller,Human Nature,The city winks a sleepless eye
446,1982,Michael Jackson,Thriller,Human Nature,Hear her voice
447,1982,Michael Jackson,Thriller,Human Nature,Shake my window
448,1982,Michael Jackson,Thriller,Human Nature,Sweet seducing sighs
449,1982,Michael Jackson,Thriller,Human Nature,Get me out
450,1982,Michael Jackson,Thriller,Human Nature,Into the night-time
451,1982,Michael Jackson,Thriller,Human Nature,Four walls won't hold me tonight
452,1982,Michael Jackson,Thriller,Human Nature,If this town
453,1982,Michael Jackson,Thriller,Human Nature,Is just an apple
454,1982,Michael Jackson,Thriller,Human Nature,Then let me take a bite
455,1982,Michael Jackson,Thriller,Human Nature,"If they say, ""Why? Why?"""
456,1982,Michael Jackson,Thriller,Human Nature,Tell 'em that is human nature
457,1982,Michael Jackson,Thriller,Human Nature,"Why, why does he do it that way?"
458,1982,Michael Jackson,Thriller,Human Nature,"If they say, ""Why? Why?"""
459,1982,Michael Jackson,Thriller,Human Nature,Tell 'em that is human nature
460,1982,Michael Jackson,Thriller,Human Nature,"Why, why does he do it that way?"
461,1982,Michael Jackson,Thriller,Human Nature,Reaching out
462,1982,Michael Jackson,Thriller,Human Nature,To touch a stranger
463,1982,Michael Jackson,Thriller,Human Nature,Electric eyes are everywhere
464,1982,Michael Jackson,Thriller,Human Nature,See that girl
465,1982,Michael Jackson,Thriller,Human Nature,She knows I'm watching
466,1982,Michael Jackson,Thriller,Human Nature,She likes the way I stare
467,1982,Michael Jackson,Thriller,Human Nature,"If they say, ""Why? Why?"""
468,1982,Michael Jackson,Thriller,Human Nature,Just tell 'em that is human nature
469,1982,Michael Jackson,Thriller,Human Nature,"Why, why does he do it that way?"
470,1982,Michael Jackson,Thriller,Human Nature,"If they say, ""Why? Why?"""
471,1982,Michael Jackson,Thriller,Human Nature,Do you really like me to be around?
472,1982,Michael Jackson,Thriller,Human Nature,Tell 'em that is human nature
473,1982,Michael Jackson,Thriller,Human Nature,"Why, why does he do it that way?"
474,1982,Michael Jackson,Thriller,Human Nature,I like livin' this way
475,1982,Michael Jackson,Thriller,Human Nature,I like lovin' this way
476,1982,Michael Jackson,Thriller,Human Nature,That way The way it was.
477,1982,Michael Jackson,Thriller,Human Nature,That way The way it was.
478,1982,Michael Jackson,Thriller,Human Nature,Looking out
479,1982,Michael Jackson,Thriller,Human Nature,Across the morning
480,1982,Michael Jackson,Thriller,Human Nature,The city's heart begins to beat
481,1982,Michael Jackson,Thriller,Human Nature,Reaching out
482,1982,Michael Jackson,Thriller,Human Nature,I touch her shoulder
483,1982,Michael Jackson,Thriller,Human Nature,I'm dreaming of the street
484,1982,Michael Jackson,Thriller,Human Nature,"If they say, ""Why? Why?"""
485,1982,Michael Jackson,Thriller,Human Nature,Tell 'em that is human nature
486,1982,Michael Jackson,Thriller,Human Nature,"Why, why does he do it that way?"
487,1982,Michael Jackson,Thriller,Human Nature,"If they say, ""Why? Why?"""
488,1982,Michael Jackson,Thriller,Human Nature,Just tell me you like me to be around.
489,1982,Michael Jackson,Thriller,Human Nature,"Ooh, tell 'em"
490,1982,Michael Jackson,Thriller,Human Nature,"Why, why does he do it that way?"
491,1982,Michael Jackson,Thriller,Human Nature,"If they say, ""Why? Why?"""
492,1982,Michael Jackson,Thriller,Human Nature,"Why, why does he do it that way?"
493,1982,Michael Jackson,Thriller,Human Nature,"If they say, ""Why? Why?"""
494,1982,Michael Jackson,Thriller,Human Nature,Just tell me you like me to be around.
495,1982,Michael Jackson,Thriller,Human Nature,"Ooh, tell 'em"
496,1982,Michael Jackson,Thriller,Human Nature,"Why, why does he do it that way?"
497,1982,Michael Jackson,Thriller,Human Nature,"And they say, ""Why? Why?"""
498,1982,Michael Jackson,Thriller,Human Nature,"Ooh, tell 'em"
499,1982,Michael Jackson,Thriller,Human Nature,"Why, why does he do it that way?"
500,1982,Michael Jackson,Thriller,Human Nature,"They say, ""Why? Why?"""
501,1982,Michael Jackson,Thriller,Human Nature,Just tell me you like me to be around.
502,1982,Michael Jackson,Thriller,Human Nature,"Why, why does he do it that way?"
503,1982,Michael Jackson,Thriller,Human Nature,I like livin' this way
504,1982,Michael Jackson,Thriller,Human Nature,The way
505,1982,Michael Jackson,Thriller,Human Nature,The way
506,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),"You know, you—you make me feel so good inside."
507,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),I always wanted a girl just like you.
508,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),You're such a P.Y.T. pretty young thing.
509,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),Where did you come from baby
510,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),And ooh won't you take me there?
511,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),Right away won't you baby
512,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),Tenderoni you've got to be
513,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),Spark my nature
514,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),Sugar fly with me
515,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),Don't you know now is the perfect time
516,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),We can make it right
517,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),Hit the city lights
518,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),Then tonight ease the love and pain
519,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),Let me take you to the max
520,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),I want to love you P.Y.T.
521,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),Pretty young thing
522,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),You need some lovin' T.L.C.
523,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),"Tender love, and care"
524,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),And I'll take you there
525,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),I want to love you P.Y.T.
526,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),Pretty young thing
527,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),You need some lovin' T.L.C.
528,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),"Tender love, and care"
529,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),And I'll take you there
530,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),"Anywhere you wanna go Yes, I will."
531,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),Nothin' can stop this burnin'
532,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),Desire to be with you
533,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),Gotta get to you baby
534,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),"Won't you come, it's emergency"
535,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),Cool my fire yearnin'
536,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),"Honey, come set me free"
