sl,Year,artist,album,song,word,sentiment
7758,2000,Eminem,The Marshall Mathers LP ,Kim,accidentally,surprise
7763,2000,Eminem,The Marshall Mathers LP ,Kim,god,anticipation
7763,2000,Eminem,The Marshall Mathers LP ,Kim,god,fear
7763,2000,Eminem,The Marshall Mathers LP ,Kim,god,joy
7763,2000,Eminem,The Marshall Mathers LP ,Kim,god,positive
7763,2000,Eminem,The Marshall Mathers LP ,Kim,god,trust
7764,2000,Eminem,The Marshall Mathers LP ,Kim,slash,anger
7765,2000,Eminem,The Marshall Mathers LP ,Kim,homicide,anger
7765,2000,Eminem,The Marshall Mathers LP ,Kim,homicide,disgust
7765,2000,Eminem,The Marshall Mathers LP ,Kim,homicide,fear
7765,2000,Eminem,The Marshall Mathers LP ,Kim,homicide,negative
7765,2000,Eminem,The Marshall Mathers LP ,Kim,homicide,sadness
7765,2000,Eminem,The Marshall Mathers LP ,Kim,suicide,anger
7765,2000,Eminem,The Marshall Mathers LP ,Kim,suicide,fear
7765,2000,Eminem,The Marshall Mathers LP ,Kim,suicide,negative
7765,2000,Eminem,The Marshall Mathers LP ,Kim,suicide,sadness
7766,2000,Eminem,The Marshall Mathers LP ,Kim,weird,disgust
7766,2000,Eminem,The Marshall Mathers LP ,Kim,weird,negative
7773,2000,Eminem,The Marshall Mathers LP ,Kim,ahead,positive
7773,2000,Eminem,The Marshall Mathers LP ,Kim,yell,anger
7773,2000,Eminem,The Marshall Mathers LP ,Kim,yell,fear
7773,2000,Eminem,The Marshall Mathers LP ,Kim,yell,negative
7773,2000,Eminem,The Marshall Mathers LP ,Kim,yell,surprise
7774,2000,Eminem,The Marshall Mathers LP ,Kim,scream,anger
7774,2000,Eminem,The Marshall Mathers LP ,Kim,scream,disgust
7774,2000,Eminem,The Marshall Mathers LP ,Kim,scream,fear
7774,2000,Eminem,The Marshall Mathers LP ,Kim,scream,negative
7774,2000,Eminem,The Marshall Mathers LP ,Kim,scream,surprise
7776,2000,Eminem,The Marshall Mathers LP ,Kim,bitch,anger
7776,2000,Eminem,The Marshall Mathers LP ,Kim,bitch,disgust
7776,2000,Eminem,The Marshall Mathers LP ,Kim,bitch,fear
7776,2000,Eminem,The Marshall Mathers LP ,Kim,bitch,negative
7776,2000,Eminem,The Marshall Mathers LP ,Kim,bitch,sadness
7777,2000,Eminem,The Marshall Mathers LP ,Kim,fornication,negative
7777,2000,Eminem,The Marshall Mathers LP ,Kim,coming,anticipation
7778,2000,Eminem,The Marshall Mathers LP ,Kim,love,joy
7778,2000,Eminem,The Marshall Mathers LP ,Kim,love,positive
7779,2000,Eminem,The Marshall Mathers LP ,Kim,bitch,anger
7779,2000,Eminem,The Marshall Mathers LP ,Kim,bitch,disgust
7779,2000,Eminem,The Marshall Mathers LP ,Kim,bitch,fear
7779,2000,Eminem,The Marshall Mathers LP ,Kim,bitch,negative
7779,2000,Eminem,The Marshall Mathers LP ,Kim,bitch,sadness
7780,2000,Eminem,The Marshall Mathers LP ,Kim,bitch,anger
7780,2000,Eminem,The Marshall Mathers LP ,Kim,bitch,disgust
7780,2000,Eminem,The Marshall Mathers LP ,Kim,bitch,fear
7780,2000,Eminem,The Marshall Mathers LP ,Kim,bitch,negative
7780,2000,Eminem,The Marshall Mathers LP ,Kim,bitch,sadness
7781,2000,Eminem,The Marshall Mathers LP ,Kim,long,anticipation
7782,2000,Eminem,The Marshall Mathers LP ,Kim,bitch,anger
7782,2000,Eminem,The Marshall Mathers LP ,Kim,bitch,disgust
7782,2000,Eminem,The Marshall Mathers LP ,Kim,bitch,fear
7782,2000,Eminem,The Marshall Mathers LP ,Kim,bitch,negative
7782,2000,Eminem,The Marshall Mathers LP ,Kim,bitch,sadness
7782,2000,Eminem,The Marshall Mathers LP ,Kim,wrong,negative
7785,2000,Eminem,The Marshall Mathers LP ,Kim,long,anticipation
7786,2000,Eminem,The Marshall Mathers LP ,Kim,bitch,anger
7786,2000,Eminem,The Marshall Mathers LP ,Kim,bitch,disgust
7786,2000,Eminem,The Marshall Mathers LP ,Kim,bitch,fear
7786,2000,Eminem,The Marshall Mathers LP ,Kim,bitch,negative
7786,2000,Eminem,The Marshall Mathers LP ,Kim,bitch,sadness
7786,2000,Eminem,The Marshall Mathers LP ,Kim,wrong,negative
7789,2000,Eminem,The Marshall Mathers LP ,Under The Influence,feat,anticipation
7789,2000,Eminem,The Marshall Mathers LP ,Under The Influence,feat,joy
7789,2000,Eminem,The Marshall Mathers LP ,Under The Influence,feat,positive
7789,2000,Eminem,The Marshall Mathers LP ,Under The Influence,feat,surprise
7791,2000,Eminem,The Marshall Mathers LP ,Under The Influence,translation,trust
7792,2000,Eminem,The Marshall Mathers LP ,Under The Influence,suck,negative
7792,2000,Eminem,The Marshall Mathers LP ,Under The Influence,shit,anger
7792,2000,Eminem,The Marshall Mathers LP ,Under The Influence,shit,disgust
7792,2000,Eminem,The Marshall Mathers LP ,Under The Influence,shit,negative
7793,2000,Eminem,The Marshall Mathers LP ,Under The Influence,suck,negative
7794,2000,Eminem,The Marshall Mathers LP ,Under The Influence,pop,negative
7794,2000,Eminem,The Marshall Mathers LP ,Under The Influence,pop,surprise
7796,2000,Eminem,The Marshall Mathers LP ,Under The Influence,young,anticipation
7796,2000,Eminem,The Marshall Mathers LP ,Under The Influence,young,joy
7796,2000,Eminem,The Marshall Mathers LP ,Under The Influence,young,positive
7796,2000,Eminem,The Marshall Mathers LP ,Under The Influence,young,surprise
7796,2000,Eminem,The Marshall Mathers LP ,Under The Influence,ass,negative
7796,2000,Eminem,The Marshall Mathers LP ,Under The Influence,trash,disgust
7796,2000,Eminem,The Marshall Mathers LP ,Under The Influence,trash,negative
7796,2000,Eminem,The Marshall Mathers LP ,Under The Influence,trash,sadness
7796,2000,Eminem,The Marshall Mathers LP ,Under The Influence,ass,negative
7798,2000,Eminem,The Marshall Mathers LP ,Under The Influence,lightning,anger
7798,2000,Eminem,The Marshall Mathers LP ,Under The Influence,lightning,fear
7798,2000,Eminem,The Marshall Mathers LP ,Under The Influence,lightning,surprise
7799,2000,Eminem,The Marshall Mathers LP ,Under The Influence,frightened,fear
7799,2000,Eminem,The Marshall Mathers LP ,Under The Influence,frightened,negative
7799,2000,Eminem,The Marshall Mathers LP ,Under The Influence,frightened,surprise
7799,2000,Eminem,The Marshall Mathers LP ,Under The Influence,white,anticipation
7799,2000,Eminem,The Marshall Mathers LP ,Under The Influence,white,joy
7799,2000,Eminem,The Marshall Mathers LP ,Under The Influence,white,positive
7799,2000,Eminem,The Marshall Mathers LP ,Under The Influence,white,trust
7800,2000,Eminem,The Marshall Mathers LP ,Under The Influence,fornication,negative
7800,2000,Eminem,The Marshall Mathers LP ,Under The Influence,hospital,fear
7800,2000,Eminem,The Marshall Mathers LP ,Under The Influence,hospital,sadness
7800,2000,Eminem,The Marshall Mathers LP ,Under The Influence,hospital,trust
7800,2000,Eminem,The Marshall Mathers LP ,Under The Influence,lost,negative
7800,2000,Eminem,The Marshall Mathers LP ,Under The Influence,lost,sadness
7801,2000,Eminem,The Marshall Mathers LP ,Under The Influence,fornication,negative
7803,2000,Eminem,The Marshall Mathers LP ,Under The Influence,grab,anger
7803,2000,Eminem,The Marshall Mathers LP ,Under The Influence,grab,negative
7803,2000,Eminem,The Marshall Mathers LP ,Under The Influence,stab,anger
7803,2000,Eminem,The Marshall Mathers LP ,Under The Influence,stab,fear
7803,2000,Eminem,The Marshall Mathers LP ,Under The Influence,stab,negative
7803,2000,Eminem,The Marshall Mathers LP ,Under The Influence,stab,sadness
7803,2000,Eminem,The Marshall Mathers LP ,Under The Influence,stab,surprise
7803,2000,Eminem,The Marshall Mathers LP ,Under The Influence,fornication,negative
7805,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,anger
7805,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,disgust
7805,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,fear
7805,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,negative
7805,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,sadness
7805,2000,Eminem,The Marshall Mathers LP ,Under The Influence,late,negative
7805,2000,Eminem,The Marshall Mathers LP ,Under The Influence,late,sadness
7808,2000,Eminem,The Marshall Mathers LP ,Under The Influence,slug,disgust
7808,2000,Eminem,The Marshall Mathers LP ,Under The Influence,slug,negative
7809,2000,Eminem,The Marshall Mathers LP ,Under The Influence,kill,fear
7809,2000,Eminem,The Marshall Mathers LP ,Under The Influence,kill,negative
7809,2000,Eminem,The Marshall Mathers LP ,Under The Influence,kill,sadness
7810,2000,Eminem,The Marshall Mathers LP ,Under The Influence,accused,anger
7810,2000,Eminem,The Marshall Mathers LP ,Under The Influence,accused,fear
7810,2000,Eminem,The Marshall Mathers LP ,Under The Influence,accused,negative
7810,2000,Eminem,The Marshall Mathers LP ,Under The Influence,crime,anger
7810,2000,Eminem,The Marshall Mathers LP ,Under The Influence,crime,negative
7812,2000,Eminem,The Marshall Mathers LP ,Under The Influence,hit,anger
7812,2000,Eminem,The Marshall Mathers LP ,Under The Influence,hit,negative
7813,2000,Eminem,The Marshall Mathers LP ,Under The Influence,black,negative
7813,2000,Eminem,The Marshall Mathers LP ,Under The Influence,black,sadness
7813,2000,Eminem,The Marshall Mathers LP ,Under The Influence,grenade,fear
7813,2000,Eminem,The Marshall Mathers LP ,Under The Influence,grenade,negative
7814,2000,Eminem,The Marshall Mathers LP ,Under The Influence,shit,anger
7814,2000,Eminem,The Marshall Mathers LP ,Under The Influence,shit,disgust
7814,2000,Eminem,The Marshall Mathers LP ,Under The Influence,shit,negative
7815,2000,Eminem,The Marshall Mathers LP ,Under The Influence,forgive,positive
7817,2000,Eminem,The Marshall Mathers LP ,Under The Influence,brigade,fear
7817,2000,Eminem,The Marshall Mathers LP ,Under The Influence,brigade,negative
7818,2000,Eminem,The Marshall Mathers LP ,Under The Influence,president,positive
7818,2000,Eminem,The Marshall Mathers LP ,Under The Influence,president,trust
7819,2000,Eminem,The Marshall Mathers LP ,Under The Influence,afraid,fear
7819,2000,Eminem,The Marshall Mathers LP ,Under The Influence,afraid,negative
7820,2000,Eminem,The Marshall Mathers LP ,Under The Influence,wasted,anger
7820,2000,Eminem,The Marshall Mathers LP ,Under The Influence,wasted,disgust
7820,2000,Eminem,The Marshall Mathers LP ,Under The Influence,wasted,negative
7822,2000,Eminem,The Marshall Mathers LP ,Under The Influence,ruined,anger
7822,2000,Eminem,The Marshall Mathers LP ,Under The Influence,ruined,disgust
7822,2000,Eminem,The Marshall Mathers LP ,Under The Influence,ruined,fear
7822,2000,Eminem,The Marshall Mathers LP ,Under The Influence,ruined,negative
7822,2000,Eminem,The Marshall Mathers LP ,Under The Influence,ruined,sadness
7823,2000,Eminem,The Marshall Mathers LP ,Under The Influence,march,positive
7823,2000,Eminem,The Marshall Mathers LP ,Under The Influence,fight,anger
7823,2000,Eminem,The Marshall Mathers LP ,Under The Influence,fight,fear
7823,2000,Eminem,The Marshall Mathers LP ,Under The Influence,fight,negative
7825,2000,Eminem,The Marshall Mathers LP ,Under The Influence,suck,negative
7825,2000,Eminem,The Marshall Mathers LP ,Under The Influence,shit,anger
7825,2000,Eminem,The Marshall Mathers LP ,Under The Influence,shit,disgust
7825,2000,Eminem,The Marshall Mathers LP ,Under The Influence,shit,negative
7826,2000,Eminem,The Marshall Mathers LP ,Under The Influence,suck,negative
7827,2000,Eminem,The Marshall Mathers LP ,Under The Influence,fornication,negative
7827,2000,Eminem,The Marshall Mathers LP ,Under The Influence,shit,anger
7827,2000,Eminem,The Marshall Mathers LP ,Under The Influence,shit,disgust
7827,2000,Eminem,The Marshall Mathers LP ,Under The Influence,shit,negative
7828,2000,Eminem,The Marshall Mathers LP ,Under The Influence,suck,negative
7829,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bizarre,negative
7829,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bizarre,surprise
7830,2000,Eminem,The Marshall Mathers LP ,Under The Influence,liar,disgust
7830,2000,Eminem,The Marshall Mathers LP ,Under The Influence,liar,negative
7830,2000,Eminem,The Marshall Mathers LP ,Under The Influence,fire,fear
7832,2000,Eminem,The Marshall Mathers LP ,Under The Influence,expired,negative
7834,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bizarre,negative
7834,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bizarre,surprise
7834,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,anger
7834,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,disgust
7834,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,fear
7834,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,negative
7834,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,sadness
7835,2000,Eminem,The Marshall Mathers LP ,Under The Influence,special,joy
7835,2000,Eminem,The Marshall Mathers LP ,Under The Influence,special,positive
7836,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,anger
7836,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,disgust
7836,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,fear
7836,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,negative
7836,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,sadness
7837,2000,Eminem,The Marshall Mathers LP ,Under The Influence,fornication,negative
7837,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,anger
7837,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,disgust
7837,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,fear
7837,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,negative
7837,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,sadness
7837,2000,Eminem,The Marshall Mathers LP ,Under The Influence,ass,negative
7837,2000,Eminem,The Marshall Mathers LP ,Under The Influence,iron,positive
7837,2000,Eminem,The Marshall Mathers LP ,Under The Influence,iron,trust
7838,2000,Eminem,The Marshall Mathers LP ,Under The Influence,acid,negative
7838,2000,Eminem,The Marshall Mathers LP ,Under The Influence,trip,surprise
7839,2000,Eminem,The Marshall Mathers LP ,Under The Influence,coma,fear
7839,2000,Eminem,The Marshall Mathers LP ,Under The Influence,coma,negative
7839,2000,Eminem,The Marshall Mathers LP ,Under The Influence,coma,sadness
7839,2000,Eminem,The Marshall Mathers LP ,Under The Influence,skip,negative
7839,2000,Eminem,The Marshall Mathers LP ,Under The Influence,needle,positive
7840,2000,Eminem,The Marshall Mathers LP ,Under The Influence,skip,negative
7840,2000,Eminem,The Marshall Mathers LP ,Under The Influence,needle,positive
7841,2000,Eminem,The Marshall Mathers LP ,Under The Influence,skip,negative
7841,2000,Eminem,The Marshall Mathers LP ,Under The Influence,needle,positive
7841,2000,Eminem,The Marshall Mathers LP ,Under The Influence,damn,anger
7841,2000,Eminem,The Marshall Mathers LP ,Under The Influence,damn,disgust
7841,2000,Eminem,The Marshall Mathers LP ,Under The Influence,damn,negative
7843,2000,Eminem,The Marshall Mathers LP ,Under The Influence,fornication,negative
7844,2000,Eminem,The Marshall Mathers LP ,Under The Influence,abortion,disgust
7844,2000,Eminem,The Marshall Mathers LP ,Under The Influence,abortion,fear
7844,2000,Eminem,The Marshall Mathers LP ,Under The Influence,abortion,negative
7844,2000,Eminem,The Marshall Mathers LP ,Under The Influence,abortion,sadness
7845,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,anger
7845,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,disgust
7845,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,fear
7845,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,negative
7845,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,sadness
7846,2000,Eminem,The Marshall Mathers LP ,Under The Influence,whore,disgust
7846,2000,Eminem,The Marshall Mathers LP ,Under The Influence,whore,negative
7846,2000,Eminem,The Marshall Mathers LP ,Under The Influence,spit,disgust
7846,2000,Eminem,The Marshall Mathers LP ,Under The Influence,beer,joy
7846,2000,Eminem,The Marshall Mathers LP ,Under The Influence,beer,positive
7848,2000,Eminem,The Marshall Mathers LP ,Under The Influence,ass,negative
7849,2000,Eminem,The Marshall Mathers LP ,Under The Influence,proof,trust
7850,2000,Eminem,The Marshall Mathers LP ,Under The Influence,ass,negative
7850,2000,Eminem,The Marshall Mathers LP ,Under The Influence,crack,negative
7851,2000,Eminem,The Marshall Mathers LP ,Under The Influence,gun,anger
7851,2000,Eminem,The Marshall Mathers LP ,Under The Influence,gun,fear
7851,2000,Eminem,The Marshall Mathers LP ,Under The Influence,gun,negative
7852,2000,Eminem,The Marshall Mathers LP ,Under The Influence,hash,negative
7853,2000,Eminem,The Marshall Mathers LP ,Under The Influence,violence,anger
7853,2000,Eminem,The Marshall Mathers LP ,Under The Influence,violence,fear
7853,2000,Eminem,The Marshall Mathers LP ,Under The Influence,violence,negative
7853,2000,Eminem,The Marshall Mathers LP ,Under The Influence,violence,sadness
7853,2000,Eminem,The Marshall Mathers LP ,Under The Influence,blast,anger
7853,2000,Eminem,The Marshall Mathers LP ,Under The Influence,blast,fear
7853,2000,Eminem,The Marshall Mathers LP ,Under The Influence,blast,negative
7853,2000,Eminem,The Marshall Mathers LP ,Under The Influence,blast,surprise
7855,2000,Eminem,The Marshall Mathers LP ,Under The Influence,cash,anger
7855,2000,Eminem,The Marshall Mathers LP ,Under The Influence,cash,anticipation
7855,2000,Eminem,The Marshall Mathers LP ,Under The Influence,cash,fear
7855,2000,Eminem,The Marshall Mathers LP ,Under The Influence,cash,joy
7855,2000,Eminem,The Marshall Mathers LP ,Under The Influence,cash,positive
7855,2000,Eminem,The Marshall Mathers LP ,Under The Influence,cash,trust
7856,2000,Eminem,The Marshall Mathers LP ,Under The Influence,fornication,negative
7857,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,anger
7857,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,disgust
7857,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,fear
7857,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,negative
7857,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,sadness
7858,2000,Eminem,The Marshall Mathers LP ,Under The Influence,black,negative
7858,2000,Eminem,The Marshall Mathers LP ,Under The Influence,black,sadness
7860,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,anger
7860,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,disgust
7860,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,fear
7860,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,negative
7860,2000,Eminem,The Marshall Mathers LP ,Under The Influence,bitch,sadness
7861,2000,Eminem,The Marshall Mathers LP ,Under The Influence,found,joy
7861,2000,Eminem,The Marshall Mathers LP ,Under The Influence,found,positive
7861,2000,Eminem,The Marshall Mathers LP ,Under The Influence,found,trust
7861,2000,Eminem,The Marshall Mathers LP ,Under The Influence,trash,disgust
7861,2000,Eminem,The Marshall Mathers LP ,Under The Influence,trash,negative
7861,2000,Eminem,The Marshall Mathers LP ,Under The Influence,trash,sadness
7863,2000,Eminem,The Marshall Mathers LP ,Under The Influence,yell,anger
7863,2000,Eminem,The Marshall Mathers LP ,Under The Influence,yell,fear
7863,2000,Eminem,The Marshall Mathers LP ,Under The Influence,yell,negative
7863,2000,Eminem,The Marshall Mathers LP ,Under The Influence,yell,surprise
7864,2000,Eminem,The Marshall Mathers LP ,Under The Influence,crew,trust
